element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,106,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR9,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",141455,Calculated from takeoff from Revit,A1-A3: Product,24271.123888519996,-383.76472735500005,0,0.0,61.882177395,4.5124145,1372.08096535,4.356814e-09
Element_1,107,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR9,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",15843,Calculated from takeoff from Revit,A1-A3: Product,30260.129999999997,-158.43,0,0.0,127.37772000000001,3.834006,1509.8379,-0.00013640823
Element_2,108,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR9,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A1-A3: Product,404519.189027184,-6396.086023866001,0,0.0,1031.370789834,75.2069934,22868.04195522,7.26136488e-08
Element_3,109,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR9,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A1-A3: Product,504325.94999999995,-2640.4500000000003,0,0.0,2122.9218,63.89889,25163.4885,-0.00227342745
Element_4,110,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR9,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A1-A3: Product,91936.17932436,-1453.6559145150002,0,0.0,234.402452235,17.0924985,5197.28226255,1.6503102e-08
Element_5,111,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR9,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A1-A3: Product,9434.62,-36.01,0,0.0,28.41189,1.026285,367.30199999999996,-4.39322e-05
Element_6,112,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,A1-A3: Product,521308.24074189,-6295.8541123800005,0,0.0,2164.0180089150003,88.730964,29625.428355075,8.8730964e-08
Element_7,113,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,A1-A3: Product,287638.15499999997,-1404077.355,0,1215678.24,2868.6285000000003,168.241185,38067.4755,0.04806891
Element_8,114,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",10802,Calculated from takeoff from Revit,A1-A3: Product,28301.24,-108.02,0,0.0,85.22778,3.07857,1101.8039999999999,-0.0001317844
Element_9,115,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural framing: beams,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",37922,Calculated from takeoff from Revit,A1-A3: Product,14069.062,-68676.742,0,59461.696,140.31140000000002,8.229073999999999,1861.9702,0.0023511639999999998
Element_10,116,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR9,Structural framing: girders,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",31185,Calculated from takeoff from Revit,A1-A3: Product,11569.635,-56476.034999999996,0,48898.08,115.3845,6.767144999999999,1531.1834999999999,0.00193347
