element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,92,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_1,93,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",60010,Calculated from takeoff from Revit,A4: Transportation,5869.050080411401,0.0,0.0,0.0,29.969617431888,1.7482276835267998,961.52522593974,3.54640472944008e-05
Element_2,94,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A4: Transportation,12839.42882176416,0.0,0.0,0.0,65.5630407919872,3.82451071286592,2103.480892076256,7.758293160385153e-05
Element_3,95,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A4: Transportation,25823.9181550113,0.0,0.0,0.0,131.86681611069602,7.6922309397905995,4230.72701688483,0.00015604239906432359
Element_4,96,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_5,97,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A4: Transportation,352.18212530514,0.0,0.0,0.0,1.7983768100688002,0.10490531392068,57.697922656374004,2.12807922524808e-06
Element_6,98,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,A4: Transportation,8754.1560148392,0.0,0.0,0.0,44.702073267264005,2.6076209405904,1434.19151732472,5.2897453366262404e-05
Element_7,99,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,A4: Transportation,82335.16426201559,0.0,0.0,0.0,420.434881337952,24.525368078047197,13488.95244292596,0.0004975146095832432
Element_8,100,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",10802,Calculated from takeoff from Revit,A4: Transportation,1056.44857471428,0.0,0.0,0.0,5.3946310198176,0.31468680948936,173.077745219148,6.383646706784159e-06
Element_9,101,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural framing: beams,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",109396,Calculated from takeoff from Revit,A4: Transportation,11617.541005936318,0.0,0.0,0.0,59.32361364733439,3.4605441294278396,1903.299271185312,7.019960948267903e-05
