element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,66,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR6,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",547722,Calculated from takeoff from Revit,A4: Transportation,2982.89760505632,0.0,0.0,0.0,15.231817557734402,0.8885226908678401,488.687479977312,1.8024317443319043e-05
Element_1,67,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR6,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",61344,Calculated from takeoff from Revit,A4: Transportation,5999.51688273216,0.0,0.0,0.0,30.6358308905472,1.7870901352819202,982.899574405056,3.625239988714752e-05
Element_2,68,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR6,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A4: Transportation,12839.42882176416,0.0,0.0,0.0,65.5630407919872,3.82451071286592,2103.480892076256,7.758293160385153e-05
Element_3,69,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR6,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A4: Transportation,25823.9181550113,0.0,0.0,0.0,131.86681611069602,7.6922309397905995,4230.72701688483,0.00015604239906432359
Element_4,70,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR6,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_5,71,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR6,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A4: Transportation,352.18212530514,0.0,0.0,0.0,1.7983768100688002,0.10490531392068,57.697922656374004,2.12807922524808e-06
Element_6,72,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Elevated slabs,Concrete slab,"Normalweight concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",4822335,Calculated from takeoff from Revit,A4: Transportation,26262.468044517605,0.0,0.0,0.0,134.10621980179204,7.822862821771201,4302.574551974161,0.00015869236009878723
Element_7,73,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",32406,Calculated from takeoff from Revit,A4: Transportation,3169.3457241428396,0.0,0.0,0.0,16.1838930594528,0.9440604284680798,519.233235657444,1.9150940120352478e-05
Element_8,74,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Structural columns,Concrete columns,"Normalweight concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",507759,Calculated from takeoff from Revit,A4: Transportation,2765.2588448990405,0.0,0.0,0.0,14.120470697356803,0.8236941240124801,453.0317682068641,1.6709223658538882e-05
Element_9,75,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Structural columns,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",37912,Calculated from takeoff from Revit,A4: Transportation,3707.83913761968,0.0,0.0,0.0,18.933646660185598,1.1044627218441598,607.454497014288,2.240481521455296e-05
Element_10,76,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR6,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,A4: Transportation,5950.58995979712,0.0,0.0,0.0,30.385991284070407,1.7725161582374402,974.8838870305922,3.595675635281664e-05
