element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,14,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Normalweight Concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",169198,Calculated from takeoff from Revit,End-of-life: C2-C4,6818.6794,0.0,,15.481617,0.7850787199999999,307.94036,6.158807199999999e-10
Element_1,15,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",12633,Calculated from takeoff from Revit,End-of-life: C2-C4,169.28220000000002,-2.526600000000007,,0.770613,0.03903597,15.285929999999999,3.0698190000000003e-11
Element_2,16,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Normalweight Concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",309582,Calculated from takeoff from Revit,End-of-life: C2-C4,12476.154600000002,0.0,,28.326753,1.4364604799999998,563.43924,1.12687848e-09
Element_3,17,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",23115,Calculated from takeoff from Revit,End-of-life: C2-C4,309.741,-4.623000000000012,,1.410015,0.07142535,27.96915,5.6169450000000004e-11
Element_4,18,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete slab on grade,"Normalweight Concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,End-of-life: C2-C4,21593.344500000003,0.0,,49.0270725,2.4861815999999997,975.1833,1.9503666e-09
Element_5,19,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,End-of-life: C2-C4,3.226496,-0.061216999999999924,,0.01465607,0.000741806,0.2906007,5.83362e-13
Element_6,20,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete slab,"Normalweight Concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",6429780,Calculated from takeoff from Revit,End-of-life: C2-C4,259120.13400000002,0.0,,588.32487,29.834179199999998,11702.1996,2.34043992e-08
Element_7,21,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",43207,Calculated from takeoff from Revit,End-of-life: C2-C4,578.9738,-8.641400000000022,,2.635627,0.13350963,52.280469999999994,1.0499301e-10
Element_8,22,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Normalweight Concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",601223,Calculated from takeoff from Revit,End-of-life: C2-C4,24229.286900000003,0.0,,55.0119045,2.78967472,1094.22586,2.18845172e-09
Element_9,23,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",20004,Calculated from takeoff from Revit,End-of-life: C2-C4,268.0536,-4.000800000000011,,1.2202439999999999,0.061812360000000004,24.204839999999997,4.860972e-11
