element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,78,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",342922,Calculated from takeoff from Revit,A4: Transportation,1867.5554615683204,0.0,0.0,0.0,9.536453420774402,0.5562931162118401,305.96121391651207,1.1284803214583043e-05
Element_1,79,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",38407,Calculated from takeoff from Revit,A4: Transportation,3756.25073218398,0.0,0.0,0.0,19.180854802641598,1.1188831968207598,615.385758251418,2.2697344849792558e-05
Element_2,80,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A4: Transportation,12839.42882176416,0.0,0.0,0.0,65.5630407919872,3.82451071286592,2103.480892076256,7.758293160385153e-05
Element_3,81,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A4: Transportation,25823.9181550113,0.0,0.0,0.0,131.86681611069602,7.6922309397905995,4230.72701688483,0.00015604239906432359
Element_4,82,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR7,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_5,83,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR7,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A4: Transportation,352.18212530514,0.0,0.0,0.0,1.7983768100688002,0.10490531392068,57.697922656374004,2.12807922524808e-06
Element_6,84,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",1285956,Calculated from takeoff from Revit,A4: Transportation,7003.324811871359,0.0,0.0,0.0,35.7616586138112,2.08609675247232,1147.353213859776,4.231796269300991e-05
Element_7,85,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),CLT (Cross laminated timber),620244,Calculated from takeoff from Revit,A4: Transportation,65868.13140961247,0.0,0.0,0.0,336.3479050703616,19.62029446243776,10791.161954340767,0.0003980116876665945
Element_8,86,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",8641,Calculated from takeoff from Revit,A4: Transportation,845.1001790507402,0.0,0.0,0.0,4.3154051696208,0.25173196822788,138.452582525334,5.10656278405128e-06
Element_9,87,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural framing: beams,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",66358,Calculated from takeoff from Revit,A4: Transportation,7047.02901451536,0.0,0.0,0.0,35.9848290102912,2.09911502560032,1154.513264080176,4.258204766217792e-05
Element_10,88,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural framing: girders,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",57373,Calculated from takeoff from Revit,A4: Transportation,6092.84782015416,0.0,0.0,0.0,31.1124144007872,1.8148908400459198,998.189962025256,3.681635704093152e-05
Element_11,89,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural columns,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",94307,Calculated from takeoff from Revit,A4: Transportation,10015.132542751438,0.0,0.0,0.0,51.141102345964796,2.9832309701812796,1640.7770335997038,6.051697110939167e-05
Element_12,90,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,A4: Transportation,5950.58995979712,0.0,0.0,0.0,30.385991284070407,1.7725161582374402,974.8838870305922,3.595675635281664e-05
Element_13,91,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,A4: Transportation,13963.175287958938,0.0,0.0,0.0,71.3013206193648,4.15924370279628,2287.584036537954,8.437322939958169e-05
Element_14,53,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO7,Rainscreen: GFRC,Insulation,"4.5"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",10632,"Kaleidoscope Calculator, Payette",A4: Transportation,414.96391584576,0.0,0.0,0.0,2.1189646766592003,0.12360627280512002,67.98345004281602,2.5074415340467202e-06
