element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,54,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR5,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2334010,Calculated from takeoff from Revit,A1-A3: Product,400473.97311544,-6332.124783810001,0,0.0,1021.0570206900001,74.454919,22639.3601777,7.1887508e-08
Element_1,55,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR5,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",261405,Calculated from takeoff from Revit,A1-A3: Product,499283.55,-2614.05,0,0.0,2101.6962,63.26001,24911.8965,-0.00225069705
Element_2,56,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR5,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",1905120,Calculated from takeoff from Revit,A1-A3: Product,326884.19315327995,-5168.55436272,0,0.0,833.4309412800001,60.77332800000001,18479.2258224,5.8677696e-08
Element_3,57,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR5,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",213370,Calculated from takeoff from Revit,A1-A3: Product,407536.7,-2133.7,0,0.0,1715.4948000000002,51.63554,20334.161,-0.0018371157
Element_4,58,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR5,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A1-A3: Product,91936.17932436,-1453.6559145150002,0,0.0,234.402452235,17.0924985,5197.28226255,1.6503102e-08
Element_5,59,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR5,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A1-A3: Product,9434.62,-36.01,0,0.0,28.41189,1.026285,367.30199999999996,-4.39322e-05
Element_6,60,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR5,Elevated slabs,Concrete slab,"Normalweight concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",8573040,Calculated from takeoff from Revit,A1-A3: Product,1784893.97413656,-29001.07689192,0,0.0,4502.48345064,329.20473599999997,99019.49502312,3.1720248e-07
Element_7,61,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR5,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",57610,Calculated from takeoff from Revit,A1-A3: Product,110035.09999999999,-576.1,0,0.0,463.18440000000004,13.94162,5490.233,-0.0004960221000000001
Element_8,62,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR5,Structural columns,Concrete columns,"Normalweight concrete, 5000 psi","Structural concrete, 5000 psi, 20% fly ash",710954,Calculated from takeoff from Revit,A1-A3: Product,148019.548548506,-2405.031543142,0,0.0,373.386642214,27.300633599999998,8211.591928262,2.6305298e-08
Element_9,63,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR5,Structural columns,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",53084,Calculated from takeoff from Revit,A1-A3: Product,101390.44,-530.84,0,0.0,426.79536,12.846328,5058.9052,-0.00045705324000000003
