element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,78,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",342922,Calculated from takeoff from Revit,C2-C4: End-of-life,13819.7566,0.0,0,0,31.377363,1.5911580799999998,624.11804,1.24823608e-09
Element_1,79,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",38407,Calculated from takeoff from Revit,C2-C4: End-of-life,514.6538,-7.68140000000002,0,0,2.3428269999999998,0.11867763,46.472469999999994,9.332901e-11
Element_2,80,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,C2-C4: End-of-life,95010.7158,0.0,0,0,215.719119,10.939199039999998,4290.80652,8.58161304e-09
Element_3,81,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR7,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,C2-C4: End-of-life,3538.203,-52.80900000000014,0,0,16.106745,0.8158990500000001,319.49445,6.4162935e-10
Element_4,82,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR7,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,C2-C4: End-of-life,21593.344500000003,0.0,0,0,49.0270725,2.4861815999999997,975.1833,1.9503666e-09
Element_5,83,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR7,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,C2-C4: End-of-life,3.226496,-0.061216999999999924,0,0,0.01465607,0.000741806,0.2906007,5.83362e-13
Element_6,84,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",1285956,Calculated from takeoff from Revit,C2-C4: End-of-life,51824.0268,0.0,0,0,117.664974,5.96683584,2340.43992,4.68087984e-09
Element_7,85,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),CLT (Cross laminated timber),620244,Calculated from takeoff from Revit,C2-C4: End-of-life,307641.024,411842.01599999995,0,0,2766.2882400000003,719.48304,9303.66,5.77447164e-09
Element_8,86,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",8641,Calculated from takeoff from Revit,C2-C4: End-of-life,7.742336,-0.14689699999999983,0,0,0.03516887,0.001780046,0.6973287,1.399842e-12
Element_9,87,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR7,Structural framing: beams,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",66358,Calculated from takeoff from Revit,C2-C4: End-of-life,32913.568,44061.71199999999,0,0,295.95668,76.97528,995.37,6.1779298e-10
