element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,28,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",342922,Calculated from takeoff from Revit,A4: Transportation,1867.5554615683204,0.0,0.0,0.0,9.536453420774402,0.5562931162118401,305.96121391651207,1.1284803214583043e-05
Element_1,29,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",38407,Calculated from takeoff from Revit,A4: Transportation,3756.25073218398,0.0,0.0,0.0,19.180854802641598,1.1188831968207598,615.385758251418,2.2697344849792558e-05
Element_2,30,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A4: Transportation,12839.42882176416,0.0,0.0,0.0,65.5630407919872,3.82451071286592,2103.480892076256,7.758293160385153e-05
Element_3,31,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A4: Transportation,25823.9181550113,0.0,0.0,0.0,131.86681611069602,7.6922309397905995,4230.72701688483,0.00015604239906432359
Element_4,32,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_5,33,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A4: Transportation,352.18212530514,0.0,0.0,0.0,1.7983768100688002,0.10490531392068,57.697922656374004,2.12807922524808e-06
Element_6,34,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",2551980,Calculated from takeoff from Revit,A4: Transportation,13898.099820988802,0.0,0.0,0.0,70.96902036249601,4.1398595211456,2276.9227366300806,8.398000742895362e-05
Element_7,35,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel deck,"Steel decking, galvanized",Galvanized steel decking,132267,Calculated from takeoff from Revit,A4: Transportation,12935.871471184379,0.0,0.0,0.0,66.0555138954096,3.85323831056556,2119.2810708110583,7.816569144290136e-05
Element_8,36,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",17149,Calculated from takeoff from Revit,A4: Transportation,1677.1927983498601,0.0,0.0,0.0,8.5643887575312,0.49958934418932,274.77413930412604,1.0134526696411921e-05
Element_9,37,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",44512,Calculated from takeoff from Revit,A4: Transportation,4353.32706514368,0.0,0.0,0.0,22.229755226265603,1.29673572153216,713.2046468426881,2.630521035108096e-05
Element_10,38,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",41074,Calculated from takeoff from Revit,A4: Transportation,4017.08653562436,0.0,0.0,0.0,20.5127823095712,1.1965789680583199,658.118432432076,2.427345906632592e-05
Element_11,39,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",121621,Calculated from takeoff from Revit,A4: Transportation,11894.67988384794,0.0,0.0,0.0,60.7387908962448,3.54309613561428,1948.702874587854,7.187423589388968e-05
Element_12,40,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,A4: Transportation,5950.58995979712,0.0,0.0,0.0,30.385991284070407,1.7725161582374402,974.8838870305922,3.595675635281664e-05
