element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",668697,Calculated from takeoff from Revit,A4: Transportation,3641.7282486523204,0.0,0.0,0.0,18.5960591420544,1.08477011661984,596.6235641409121,2.200533665143104e-05
Element_1,1,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",74893,Calculated from takeoff from Revit,A4: Transportation,7324.62535697802,0.0,0.0,0.0,37.4023422483984,2.1818032978232402,1199.991813802782,4.425943832727144e-05
Element_2,2,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",1905120,Calculated from takeoff from Revit,A4: Transportation,10375.296017587201,0.0,0.0,0.0,52.980234983424005,3.0905137073664,1699.78253905152,6.26932780637184e-05
Element_3,3,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR1,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",213370,Calculated from takeoff from Revit,A4: Transportation,20867.8422872418,0.0,0.0,0.0,106.559194658256,6.2159530217316,3418.77416195238,0.0001260950470122696
Element_4,4,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR1,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A4: Transportation,2918.0520049464008,0.0,0.0,0.0,14.900691089088003,0.8692069801968002,478.06383910824013,1.7632484455420804e-05
Element_5,5,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR1,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A4: Transportation,352.18212530514,0.0,0.0,0.0,1.7983768100688002,0.10490531392068,57.697922656374004,2.12807922524808e-06
Element_6,6,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",2551980,Calculated from takeoff from Revit,A4: Transportation,13898.099820988802,0.0,0.0,0.0,70.96902036249601,4.1398595211456,2276.9227366300806,8.398000742895362e-05
Element_7,7,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Steel deck,"Steel decking, galvanized",Galvanized steel decking,132267,Calculated from takeoff from Revit,A4: Transportation,12935.871471184379,0.0,0.0,0.0,66.0555138954096,3.85323831056556,2119.2810708110583,7.816569144290136e-05
Element_8,8,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",17149,Calculated from takeoff from Revit,A4: Transportation,1677.1927983498601,0.0,0.0,0.0,8.5643887575312,0.49958934418932,274.77413930412604,1.0134526696411921e-05
Element_9,9,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR1,Structural framing: beams,Steel W Shape,"Steel, hot rolled structural steel","Hot rolled structural steel, AISC - EPD",145303,Calculated from takeoff from Revit,A4: Transportation,14210.807929245419,0.0,0.0,0.0,72.56582772380641,4.23300661722204,2328.153639472122,8.586956280650423e-05
