element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,92,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,5822.37879146532,-72.68279572575001,0.0,0.0,14.9165107912044,1.0223943540098401,332.52647008291206,8.825468962010402e-07
Element_1,93,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Steel reinforcement,"Steel, reinforcing rod",60010,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,1819.384261206171,-9.18153,0.0,0.0,7.74165941147832,0.24684117875290199,101.29635488909611,-7.218328603219487e-06
Element_2,94,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,25618.46668244741,-319.80430119330003,0.0,0.0,65.63264748129937,4.498535157643296,1463.1164683648128,3.883206343284577e-06
Element_3,95,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",264045,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,8005.32106732517,-40.39888500000001,0.0,0.0,34.063430416660445,1.086105299846859,445.7056495032724,-3.176076613959525e-05
Element_4,96,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Concrete Slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,5822.37879146532,-72.68279572575001,0.0,0.0,14.9165107912044,1.0223943540098401,332.52647008291206,8.825468962010402e-07
Element_5,97,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,146.8504293195771,-0.5410682549999999,0.0,0.0,0.45337384320103197,0.016978981798810196,6.3793578503456105,-6.270618028708487e-07
Element_6,98,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A5: Construction,Enhanced Waste Management,14871.060756418232,-157.39635280950003,0.0,0.0,58.895032492056615,2.46992824351476,849.629244309993,1.32480088575156e-06
Element_7,99,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,CLT (Cross laminated timber),A5: Construction,Enhanced Waste Management,37726.229963100785,-44463.74175,0.0,60783.912000000004,337.34618406689765,54.60601765390236,3159.300147146298,0.0024283215913836376
Element_8,100,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,440.5105075007142,-1.6230545099999998,0.0,0.0,1.3599956273972638,0.0509322303223404,19.136301999287223,-1.8810112731493779e-06
Element_9,101,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",109396,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,Enhanced Waste Management,5323.1936502968165,-6273.8606,0.0,8576.646400000001,47.59974868236673,7.704941806471393,445.7791435592656,0.00034263763139797196
