element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Building Material_name,Tally material,Weight (kg),Data Source (Material Quantities),life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,92,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A1-A3: Product,91936.17932436,-1453.6559145150002,0,0.0,234.402452235,17.0924985,5197.28226255,1.6503102e-08
Element_1,93,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Column foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",60010,Calculated from takeoff from Revit,A1-A3: Product,114619.09999999999,-600.1,0,0.0,482.48040000000003,14.52242,5718.9529999999995,-0.0005166861000000001
Element_2,94,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Concrete footing,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",2357586,Calculated from takeoff from Revit,A1-A3: Product,404519.189027184,-6396.086023866001,0,0.0,1031.370789834,75.2069934,22868.04195522,7.26136488e-08
Element_3,95,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR8,Wall foundation,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",264045,Calculated from takeoff from Revit,A1-A3: Product,504325.94999999995,-2640.4500000000003,0,0.0,2122.9218,63.89889,25163.4885,-0.00227342745
Element_4,96,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Concrete Slab on grade,"Normalweight concrete, 4000 psi","Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,A1-A3: Product,91936.17932436,-1453.6559145150002,0,0.0,234.402452235,17.0924985,5197.28226255,1.6503102e-08
Element_5,97,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR8,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",3601,Calculated from takeoff from Revit,A1-A3: Product,9434.62,-36.01,0,0.0,28.41189,1.026285,367.30199999999996,-4.39322e-05
Element_6,98,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi","Lightweight concrete, 5000 psi, 20% fly ash",1607445,Calculated from takeoff from Revit,A1-A3: Product,521308.24074189,-6295.8541123800005,0,0.0,2164.0180089150003,88.730964,29625.428355075,8.8730964e-08
Element_7,99,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),CLT (Cross laminated timber),775305,Calculated from takeoff from Revit,A1-A3: Product,287638.15499999997,-1404077.355,0,1215678.24,2868.6285000000003,168.241185,38067.4755,0.04806891
Element_8,100,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh","Steel, welded wire mesh",10802,Calculated from takeoff from Revit,A1-A3: Product,28301.24,-108.02,0,0.0,85.22778,3.07857,1101.8039999999999,-0.0001317844
Element_9,101,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural framing: beams,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",109396,Calculated from takeoff from Revit,A1-A3: Product,40585.916,-198116.156,0,171532.928,404.7652,23.738932,5371.3436,0.006782552
Element_10,102,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural framing: girders,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",76129,Calculated from takeoff from Revit,A1-A3: Product,28243.859,-137869.619,0,119370.27200000001,281.6773,16.519993,3737.9339,0.0047199979999999996
Element_11,103,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural columns,Glue laminated timber,Glue laminated timber (Glulam),"Glue laminated timber (Glulam), AWC - EPD",107537,Calculated from takeoff from Revit,A1-A3: Product,39896.227,-194749.50699999998,0,168618.016,397.8869,23.335528999999998,5280.066699999999,0.006667294
Element_12,104,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural walls,Concrete shear wall,"Normalweight concrete, 6000 psi","Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,A1-A3: Product,233278.435405136,-3803.167592752,0,0.0,587.608577864,43.050488800000004,12909.500907116,4.1411510800000003e-08
Element_13,105,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR8,Structural walls,Steel reinforcement,"Steel, reinforcing rod","Steel, reinforcing rod",142771,Calculated from takeoff from Revit,A1-A3: Product,272692.61,-1427.71,0,0.0,1147.87884,34.550582,13606.076299999999,-0.00122925831
Element_14,73,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Insulation,"3.5"" Mineral wool insulation","Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette",A1-A3: Product,12632.66,-669.28,0,0.0,92.8626,2.25882,477.6986,0.0003246008
Element_15,74,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,"6"" galvanized steel stud framing",Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette",A1-A3: Product,36688.75,-299.5,0,0.0,142.41225,6.454225,1991.6750000000002,0.0004657225
Element_16,75,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,"6"" x 1' Tulipwood/Poplar lumber","Tulipwood lumber, 1 inch",25945,"Kaleidoscope Calculator, Payette",A1-A3: Product,12427.654999999999,-44080.555,0,41512.0,55.26285,4.955495,1901.7685000000001,7.67972e-09
Element_17,76,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Exterior finish,Water based stain,"Wood stain, water based",208,"Kaleidoscope Calculator, Payette",A1-A3: Product,247.51999999999998,2.08,0,0.0,0.49088000000000004,0.03848,14.788799999999998,3.7439999999999995e-09
Element_18,77,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,Aluminum extrusion,"Aluminum extrusion, AEC - EPD",2717,"Kaleidoscope Calculator, Payette",A1-A3: Product,20404.67,-217.36,0,0.0,126.3405,2.7985100000000003,1241.669,2.41813e-06
Element_19,78,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Support,Galvanized steel support system,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",A1-A3: Product,10420.62,-201.95000000000002,0,0.0,55.3343,2.378971,807.8000000000001,0.0002350698
Element_20,79,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,AVB,AVB membrane,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",A1-A3: Product,5207.225,26.876,0,0.0,24.188399999999998,1.3303619999999998,331.91859999999997,9.54098e-08
Element_21,80,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO9,Rainscreen: wood,Wall structure,Sheathing,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",A1-A3: Product,14313.453,-605.22,0,0.0,58.706340000000004,5.689068,705.0813,0.0005870634
