element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential
Element_0,14,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",1219277,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,13249.148578747257,-165.39376673685,0.0,0.0,33.943354568213515,2.3265155338578722,756.6825804863297,2.0082848221108323e-06
Element_1,15,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",136557,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,8280.27517272225,-41.786442,0.0,0.0,35.23338724390085,1.1234091267108826,461.0140421459855,-3.285163469654536e-05
Element_2,16,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",1905120,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,20701.79125854336,-258.427718136,0.0,0.0,53.036482813171204,3.6351799253683206,1182.3163380725762,3.1379445198259205e-06
Element_3,17,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",213370,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,12937.911008617253,-65.29122,0.0,0.0,55.05208693974769,1.755324189651948,720.3333858585714,-5.1330604034961004e-05
Element_4,18,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete Slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,5822.37879146532,-72.68279572575001,0.0,0.0,14.9165107912044,1.0223943540098401,332.52647008291206,8.825468962010402e-07
Element_5,19,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,293.7008586391542,-1.0821365099999998,0.0,0.0,0.9067476864020639,0.03395796359762039,12.758715700691221,-1.2541236057416974e-06
Element_6,20,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",2551980,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A5: Construction,47218.59799764745,-499.764961716,0.0,0.0,187.0035304711248,7.842517136057281,2697.7431126965043,4.206508296607681e-06
Element_7,21,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel deck,Galvanized steel decking,132267,Calculated from takeoff from Revit,"Steel decking, galvanized",A5: Construction,35595.71092711844,-663.9803400000001,0.0,0.0,188.61817008954097,8.216720634056555,2873.272414081106,0.0007776105412851712
Element_8,22,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",17149,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,1398.688149070496,-5.15344599,0.0,0.0,4.318193855625935,0.16171761114567956,60.76068190812378,-5.972498115763502e-06
Element_9,23,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural framing: beams,Steel W Shape,"Hot rolled structural steel, AISC - EPD",208771,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,11134.772068959948,-10.61600535,0.0,0.0,59.64045071250825,1.464928076283814,429.0604177260978,8.0164840792851e-06
Element_10,24,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural framing: girders,Steel W Shape,"Hot rolled structural steel, AISC - EPD",152764,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,8147.646561747548,-7.7680494000000015,0.0,0.0,43.64070590573216,1.071931794384376,313.9563715914068,5.865901748271457e-06
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel W Shape,"Hot rolled structural steel, AISC - EPD",97990,Calculated from takeoff from Revit,"Steel, hot rolled structural steel",A5: Construction,5226.282936985431,-4.9827915,0.0,0.0,27.993197164925608,0.68758736699566,201.386353147613,3.7626647136309606e-06
Element_12,26,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",1092652,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,14163.145048246655,-190.1583796376,0.0,0.0,35.898611357403524,2.494645511911872,793.6505717073296,1.800107255844832e-06
Element_13,27,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",142771,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,8657.067500638768,-43.687926,0.0,0.0,36.836675748580944,1.1745296427838885,481.9923973961386,-3.4346542010006646e-05
Element_14,6,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A5: Construction,1333.3979384646882,-67.59728,0.0,0.0,9.622824736840961,0.24422518464905602,56.4907705569808,3.265738977668914e-05
Element_15,7,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO10,Rainscreen: formed steel panel,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,1145.002217612145,-8.99263725,0.0,0.0,4.4985560646684,0.20680696900148998,66.98472490081951,1.4237167878094441e-05
